2562,3080,4692,104,129,187,10240,-1.00,-1.00,0.00,0.00,2464,2951,4510,584,707,0,0,0,0
2563,3084,4697,100,129,184,10240,-1.00,-1.00,0.00,0.00,2467,2955,4516,584,707,0,0,0,0
2562,3087,4699,97,128,181,10240,-1.00,-1.00,0.00,0.00,2470,2960,4522,584,707,0,0,0,0
2563,3091,4701,94,128,178,10240,-1.00,-1.00,0.00,0.00,2473,2964,4528,584,707,0,0,0,0
2563,3096,4706,91,127,175,10240,-1.00,-1.00,0.00,0.00,2476,2968,4534,584,707,0,0,0,0
2562,3086,4703,88,124,171,10240,-1.00,-1.00,0.00,0.00,2479,2972,4540,584,707,0,0,0,0
2563,3068,4676,85,115,160,10240,-1.00,-1.00,0.00,0.00,2482,2975,4544,584,707,0,0,0,0
2559,3051,4665,81,102,146,10240,-1.00,-1.00,0.00,0.00,2485,2978,4548,584,707,0,0,0,0
2547,3040,4662,74,85,130,10240,-1.00,-1.00,0.00,0.00,2487,2980,4552,584,707,0,0,0,0
2539,3033,4658,66,69,115,10240,-1.00,-1.00,0.00,0.00,2488,2982,4556,584,707,0,0,0,0
2532,3030,4657,56,57,106,10240,-1.00,-1.00,0.00,0.00,2490,2983,4559,584,707,0,0,0,0
2531,3025,4655,48,49,100,10240,-1.00,-1.00,0.00,0.00,2491,2985,4562,584,707,0,0,0,0
2531,3024,4655,42,44,95,10240,-1.00,-1.00,0.00,0.00,2493,2986,4565,584,707,0,0,0,0
2533,3027,4657,39,41,92,10240,-1.00,-1.00,0.00,0.00,2494,2988,4568,584,707,0,0,0,0
2536,3029,4659,39,39,90,10240,-1.00,-1.00,0.00,0.00,2495,2989,4571,584,707,0,0,0,0
2539,3033,4661,40,40,88,10240,-1.00,-1.00,0.00,0.00,2497,2990,4574,584,707,0,0,0,0
2542,3036,4661,41,41,87,10240,-1.00,-1.00,0.00,0.00,2498,2992,4577,584,707,0,0,0,0
2544,3038,4663,42,43,85,10240,-1.00,-1.00,0.00,0.00,2500,2993,4580,584,707,0,0,0,0
2546,3040,4664,43,44,83,10240,-1.00,-1.00,0.00,0.00,2501,2995,4583,584,707,0,0,0,0
2551,3044,4667,45,45,82,10240,-1.00,-1.00,0.00,0.00,2503,2997,4586,584,707,0,0,0,0
2558,3049,4671,47,47,81,10240,-1.00,-1.00,0.00,0.00,2505,2998,4589,584,707,0,0,0,0
2563,3057,4677,50,50,82,10240,-1.00,-1.00,0.00,0.00,2507,3000,4591,584,707,0,0,0,0
2563,3063,4680,52,54,83,10240,-1.00,-1.00,0.00,0.00,2509,3002,4594,584,707,0,0,0,0
2563,3068,4682,54,58,84,10240,-1.00,-1.00,0.00,0.00,2510,3005,4597,584,707,0,0,0,0
2563,3073,4686,53,61,85,10240,-1.00,-1.00,0.00,0.00,2512,3007,4600,584,707,0,0,0,0
2562,3075,4688,51,64,85,10240,-1.00,-1.00,0.00,0.00,2514,3009,4603,584,707,0,0,0,0
2563,3082,4694,50,66,86,10240,-1.00,-1.00,0.00,0.00,2515,3012,4606,584,707,0,0,0,0
2563,3088,4697,48,69,86,10240,-1.00,-1.00,0.00,0.00,2517,3014,4609,584,707,0,0,0,0
2562,3090,4697,46,70,86,10240,-1.00,-1.00,0.00,0.00,2519,3017,4612,584,707,0,0,0,0
2563,3085,4690,45,70,84,10240,-1.00,-1.00,0.00,0.00,2520,3019,4615,584,707,0,0,0,0
2562,3071,4677,43,65,77,10240,-1.00,-1.00,0.00,0.00,2521,3021,4617,584,538,0,0,0,0
2544,3038,4657,37,51,64,10240,-1.00,-1.00,0.00,0.00,2522,3021,4618,584,538,0,0,0,0
2535,3029,4654,29,35,52,10240,-1.00,-1.00,0.00,0.00,2523,3021,4619,584,538,0,0,0,0
2530,3024,4651,20,19,41,10240,-1.00,-1.00,0.00,0.00,2523,3022,4621,584,538,0,0,0,0
