2103,2484,3812,43,65,64,8606,1.68,-0.08,2.12,2.17,2080,2448,3765,79,96,71,68,0,0
2092,2471,3807,31,47,54,8576,1.68,-0.08,2.12,2.17,2080,2449,3767,79,96,71,68,0,0
2092,2471,3807,21,33,45,8575,1.68,-0.08,2.12,2.17,2080,2450,3768,79,96,71,68,0,0
2093,2472,3808,14,25,41,8577,1.68,-0.08,2.12,2.17,2081,2450,3769,79,96,71,68,0,0
2094,2473,3809,12,21,39,8580,1.68,-0.08,2.12,2.17,2081,2451,3771,79,96,71,68,0,0
2097,2477,3811,13,22,38,8591,1.68,-0.08,2.12,2.17,2082,2452,3772,79,96,71,68,0,0
2105,2486,3818,15,25,40,8614,1.68,-0.08,2.12,2.17,2083,2453,3773,79,96,71,68,0,0
2107,2488,3820,18,28,41,8621,1.68,-0.08,2.12,2.17,2083,2454,3775,79,96,71,68,0,0
2107,2491,3820,21,31,43,8625,1.68,-0.08,2.12,2.17,2084,2456,3777,79,96,71,68,0,0
2109,2493,3823,23,34,44,8632,1.68,-0.08,2.12,2.17,2085,2457,3778,79,96,71,68,0,0
2113,2497,3827,24,36,45,8645,1.68,-0.08,2.12,2.17,2086,2458,3780,79,96,71,68,0,0
2122,2512,3837,27,40,47,8677,1.68,-0.08,2.12,2.17,2087,2460,3782,79,96,71,68,0,0
2128,2521,3843,31,46,51,8697,1.68,-0.08,2.12,2.17,2088,2462,3784,79,96,71,68,0,0
2132,2528,3847,36,53,55,8719,1.68,-0.08,2.12,2.17,2090,2464,3786,79,96,71,68,0,0
2138,2536,3850,40,61,59,8737,1.68,-0.08,2.12,2.17,2092,2467,3788,79,96,71,68,0,0
2143,2540,3854,44,65,61,8756,1.68,-0.08,2.12,2.17,2093,2469,3790,79,96,71,68,0,0
2153,2556,3868,49,72,65,8799,1.68,-0.08,2.12,2.17,2095,2472,3793,79,96,71,68,0,0
2162,2567,3880,54,79,71,8825,1.68,-0.08,2.12,2.17,2097,2475,3796,79,96,71,68,0,0
2166,2577,3881,59,86,76,8836,1.68,-0.08,2.12,2.17,2100,2478,3798,79,96,71,68,0,0
2171,2586,3879,64,94,80,8844,1.68,-0.08,2.12,2.17,2102,2482,3801,79,96,71,68,0,0
2168,2583,3880,66,98,80,8840,1.68,-0.08,2.12,2.17,2104,2485,3804,79,96,71,68,0,0
2144,2545,3861,59,89,73,8773,1.68,-0.08,2.12,2.17,2106,2487,3806,72,91,64,68,0,0
2137,2535,3855,50,76,64,8750,1.68,-0.08,2.18,2.03,2107,2489,3807,72,91,64,68,0,0
2134,2533,3855,39,61,56,8742,1.68,-0.08,2.18,2.03,2108,2490,3809,72,91,64,68,0,0
2133,2532,3856,29,46,48,8743,1.68,-0.08,2.18,2.03,2108,2492,3810,72,91,64,68,0,0
2134,2533,3857,26,42,46,8744,1.68,-0.08,2.18,2.03,2109,2493,3812,72,91,64,68,0,0
2137,2536,3860,25,41,45,8754,1.68,-0.08,2.18,2.03,2110,2495,3814,72,91,64,68,0,0
2141,2541,3865,26,41,46,8766,1.68,-0.08,2.18,2.03,2111,2496,3815,72,91,64,68,0,0
2144,2546,3869,28,43,48,8779,1.68,-0.08,2.18,2.03,2112,2498,3817,72,91,64,68,0,0
2147,2550,3872,30,46,50,8792,1.68,-0.08,2.18,2.03,2114,2500,3819,72,91,64,68,0,0
2150,2553,3875,32,48,52,8801,1.68,-0.08,2.18,2.03,2115,2501,3821,72,91,64,68,0,0
2157,2561,3884,35,52,55,8824,1.68,-0.08,2.18,2.03,2116,2503,3823,72,91,64,68,0,0
2161,2567,3883,38,55,56,8830,1.68,-0.08,2.18,2.03,2118,2506,3825,72,91,64,68,98,0
2164,2574,3881,41,59,56,8836,1.68,-0.08,2.18,2.03,2119,2508,3827,72,91,64,68,98,0
2168,2584,3879,44,64,56,8842,1.68,-0.08,2.18,2.03,2121,2510,3828,72,91,64,68,98,0
2172,2583,3875,46,67,52,8856,1.68,-0.08,2.18,2.03,2123,2513,3830,72,91,64,68,98,0
2181,2595,3879,49,72,49,8883,1.68,-0.08,2.18,2.03,2124,2515,3832,72,91,64,68,98,0
2186,2602,3887,53,77,49,8907,1.68,-0.08,2.18,2.03,2127,2518,3834,72,91,64,68,98,0
2192,2609,3893,57,80,50,8926,1.68,-0.08,2.18,2.03,2129,2521,3835,72,91,64,68,98,0
